Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
,,,,,,,,,,,,,,,,,,FLOAT,-0.08383386,USD.AAA_MUNI.3M.Reuters,,0.36355016,365/360,-368333280.0,HKD,3M,MTH,Float,0.7185958,CAD.CAD-CORRA-OIS-COMPOUND.1Y.CAD-CORRA-OIS-COMPOUND,,0.94174266,ACT/365.FIXED,-27831280.0,EUR,6Y,MTH,,,,,,,,,,,,0.8733104,
,,,,,,,,,,,,,,,,,,Float,0.6998196,USD.AAA_MUNI.20Y.Reuters,,0.9719378,BUS/252,514744220.0,CAD,6D,6D,Float,0.4988481,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,,0.8504265,ACT/360,361661980.0,MXN,QTR,nan,,,,,,,,,,,,0.949693,
,,,,,,,,,,,,,,,,,,Float,2.2989957,MXN.TIIE.28D.Banxico,,0.91264564,ACT/365.FIXED,587174460.0,ILS,6Y,MTH,Fixed,0.5382647,JPY.JPY-TONA-OIS-COMPOUND.1T.JPY-TONA-OIS-COMPOUND,,0.23567364,ACT/365,74700790.0,CZK,QTR,nan,,,,,,,,,,,,-0.46605936,
,,,,,,,,,,,,,,,,,,Float,2.224331,USD.USD-LIBOR-BBA.3.,,0.24757192,BUS/252,-312290880.0,USD,6M,6,FLOAT,0.46156523,USD-Federal Funds-OIS Compound,,-0.8113656,BUS/252,163701040.0,CAD,6M,MTH,,,,,,,,,,,,0.5014493,
,,,,,,,,,,,,,,,,,,Fixed,3.4128716,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.33788,BUS/252,408010300.0,CZK,3M,QTR,FLOAT,0.87718874,CZK-PRIBOR-PRBO,,0.37762833,ACT/365,117843550.0,GBP,6WK,6MTH,,,,,,,,,,,,0.92934984,
,,,,,,,,,,,,,,,,,,Float,3.0691047,USD-LIBOR,,-0.15632738,ACT/365,435819000.0,SGD,MTH,nan,Float,0.14107645,CZK.PRIBOR.6M.PRBO,,-0.9354716,ACT/360,-230146820.0,HUF,6M,6,,,,,,,,,,,,0.8986533,
,,,,,,,,,,,,,,,,,,FLOAT,0.5046008,USD.USD-SOFR-COMPOUND..,,-0.83822036,ACT/365.FIXED,-366542100.0,NZD,6M,nan,Fixed,-0.62148285,USD.AAA_MUNI.6M.Reuters,,-0.48591468,30/360,-318467550.0,CHF,6Y,nan,,,,,,,,,,,,0.6405769,
,,,,,,,,,,,,,,,,,,FLOAT,-0.40216365,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.064251006,ACT/365.FIXED,114686216.0,CHF,QTR,6D,Fixed,-0.83867234,CLP-ICP,,0.3434628,ACT/365.FIXED,-261871680.0,INR,6Y,6MTH,,,,,,,,,,,,0.01760379,
,,,,,,,,,,,,,,,,,,Float,0.3871661,USD.USD-SOFR-COMPOUND..,,-0.7396915,ACT/365.FIXED,-334682340.0,NOK,ZC,nan,Float,0.23609444,INR-MIBOR-OIS Compound,,0.2686766,ACT/365.FIXED,246621060.0,CAD,SA,nan,,,,,,,,,,,,-0.9447616,
,,,,,,,,,,,,,,,,,,FLOAT,0.41409394,USD.LIBOR.3M.BBA,,0.76367927,30/360,-222887740.0,CNY,3M,6D,Float,0.62526816,CNY-CNREPOFIX=CFXS-Reuters,,-0.6339442,ACT/360,580052000.0,SGD,6M,6MTH,,,,,,,,,,,,-0.16208859,
,,,,,,,,,,,,,,,,,,FLOAT,1.1665038,USD.USD-SOFR-COMPOUND..,,0.06523297,ACT/360,-350394850.0,PLN,ZC,6,FLOAT,-0.1499005,GBP.UK-RPI.6Y.UK-RPI,,-0.44339168,30/360,295571680.0,NZD,6Y,6MTH,,,,,,,,,,,,-0.5374099,
,,,,,,,,,,,,,,,,,,FLOAT,3.4434526,USD.LIBOR.1M.BBA,,-0.26206008,365/360,-202154600.0,PLN,ZC,MTH,FLOAT,0.84932923,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,,0.9931358,ACT/360,648635970.0,CLP,6M,6,,,,,,,,,,,,-0.49846813,
,,,,,,,,,,,,,,,,,,FLOAT,1.1836289,USD.LIBOR.3M.BBA,,-0.17083696,ACT/365.FIXED,339273470.0,GBP,SA,6D,Fixed,-0.08395707,EUR.EUR-EXT-CPI.4Y.EUR-EXT-CPI,,-0.98707706,ACT/365.FIXED,130010420.0,EUR,6WK,6,,,,,,,,,,,,0.7752795,
,,,,,,,,,,,,,,,,,,Float,0.20999546,USD-LIBOR,,0.5802216,30/360,-206209600.0,USD,3M,nan,FLOAT,-0.9818634,GBP.GBP-WMBA-SONIA-COMPOUND.1T.GBP-WMBA-SONIA-COMPOUND,,0.9784061,ACT/365,94467090.0,CHF,ZC,3M,,,,,,,,,,,,-0.9923659,
,,,,,,,,,,,,,,,,,,Fixed,0.45266196,USD.AAA_MUNI.6M.Reuters,,0.9846028,ACT/365.FIXED,634541440.0,TWD,QTR,6,FLOAT,0.7949205,EUR.EUR-EXT-CPI.5Y.EUR-EXT-CPI,,-0.8400263,ACT/365.FIXED,-326214460.0,SGD,6M,QTR,,,,,,,,,,,,-0.25656286,
,,,,,,,,,,,,,,,,,,FLOAT,-0.32827392,USD.USD-LIBOR-BBA.3.,,-0.3991545,30/360,-310472420.0,NOK,6M,QTR,FLOAT,0.6449341,INR-MIBOR-OIS Compound,,0.040365413,30/360,-164518660.0,BRL,ZC,6,,,,,,,,,,,,0.31799152,
,,,,,,,,,,,,,,,,,,Float,3.1146014,CAD.CORRA.1T.OIS-COMPOUND,,0.8706785,ACT/365,655862400.0,COP,6D,6M,FLOAT,0.392029,NZD-NZIONA-OIS Compound,,-0.004113084,ACT/365.FIXED,655306600.0,GBP,MTH,nan,,,,,,,,,,,,0.9461349,
,,,,,,,,,,,,,,,,,,Float,0.9245377,USD.USD-SOFR-COMPOUND..,,0.50963867,30/360,-376791680.0,NZD,MTH,6M,FLOAT,0.9504824,NZD-NZIONA-OIS Compound,,-0.23649041,ACT/365.FIXED,328891330.0,TWD,6M,QTR,,,,,,,,,,,,-0.119701676,
,,,,,,,,,,,,,,,,,,Float,3.0601661,USD-LIBOR,,-0.15309584,BUS/252,308313660.0,BRL,MTH,QTR,Float,-0.89487857,BRL-CDI,,0.9538485,30/360,642768260.0,SGD,3M,6MTH,,,,,,,,,,,,0.86378056,
,,,,,,,,,,,,,,,,,,FLOAT,2.700657,USD.LIBOR.1M.BBA,,0.9894676,365/360,365492400.0,PLN,MTH,MTH,Float,0.45319566,GBP.LIBOR.6M.BBA,,0.55246216,BUS/252,-297728260.0,CHF,6Y,6,,,,,,,,,,,,-0.956202,
,,,,,,,,,,,,,,,,,,FLOAT,2.571729,EUR.EUR-EURIBOR-Reuters.6.,,-0.8938569,ACT/365.FIXED,71199310.0,CHF,3M,QTR,FLOAT,-0.9769534,EUR.FRC-EXT-CPI.2Y.FRC-EXT-CPI,,0.07766202,ACT/365,-100073140.0,COP,6WK,6MTH,,,,,,,,,,,,-0.8953742,
,,,,,,,,,,,,,,,,,,FLOAT,-0.3430077,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.97133213,ACT/365,534495460.0,HKD,MTH,6M,FLOAT,-0.7269904,INR-FBIL-MIBOR-OIS-COMPOUND,,0.42458302,BUS/252,-299702560.0,KRW,6M,6,,,,,,,,,,,,0.91789675,
,,,,,,,,,,,,,,,,,,Float,3.4720075,USD.LIBOR.3M.BBA,,-0.96488124,ACT/360,622788740.0,KRW,MTH,nan,Float,0.3608264,CAD.BA.3M.CDOR,,-0.97013664,30/360,67956890.0,MXN,3M,MTH,,,,,,,,,,,,0.39712074,
,,,,,,,,,,,,,,,,,,FLOAT,3.451437,USD.USD-SOFR-COMPOUND..,,0.9920967,ACT/365,635878660.0,BRL,6D,3M,Float,0.9966548,GBP.GBP-WMBA-SONIA-COMPOUND.1T.GBP-WMBA-SONIA-COMPOUND,,-0.86659503,ACT/365.FIXED,167060580.0,CAD,6Y,6M,,,,,,,,,,,,0.5903658,
,,,,,,,,,,,,,,,,,,FLOAT,2.8009436,USD.LIBOR.1M.BBA,,0.65380365,ACT/365,-233510370.0,KRW,QTR,6,Float,0.9898685,EUR.EUR-EXT-CPI.9Y.EUR-EXT-CPI,,0.51750255,ACT/365.FIXED,275478660.0,HUF,6M,MTH,,,,,,,,,,,,-0.29724416,
,,,,,,,,,,,,,,,,,,Float,3.1516786,USD.LIBOR.1M.BBA,,0.9685628,BUS/252,-208905060.0,PLN,SA,MTH,FLOAT,0.08277872,CLP-ICP,,0.9278818,ACT/360,-12027664.0,SEK,6WK,MTH,,,,,,,,,,,,-0.93954015,
,,,,,,,,,,,,,,,,,,FLOAT,2.9603288,USD.USD-LIBOR-BBA.3.,,0.9920654,30/360,435978660.0,ILS,3M,QTR,Float,0.7825492,EUR.EUR-EXT-CPI.20Y.EUR-EXT-CPI,,-0.39963695,ACT/360,-309683550.0,HUF,3M,6MTH,,,,,,,,,,,,-0.7480339,
,,,,,,,,,,,,,,,,,,FLOAT,1.7373767,USD.AAA_MUNI.3M.Reuters,,-0.18111524,ACT/365,541613760.0,NZD,3M,QTR,FLOAT,0.2703694,USD-Federal Funds,,-0.23072736,ACT/365.FIXED,336305950.0,HUF,MTH,nan,,,,,,,,,,,,0.84152097,
,,,,,,,,,,,,,,,,,,Float,3.5556555,USD.AAA_MUNI.20Y.Reuters,,0.9643007,30/360,-362462940.0,DKK,ZC,6D,Float,-0.87577033,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,-0.98603374,ACT/360,319544740.0,EUR,QTR,QTR,,,,,,,,,,,,0.88224477,
,,,,,,,,,,,,,,,,,,FLOAT,0.4618574,nan,,0.4905873,365/360,-351032540.0,INR,6Y,MTH,Float,-0.625687,CLP.CLP-TNA.6M.CLP-TNA,,0.7720585,ACT/365.FIXED,-349794780.0,CHF,ZC,QTR,,,,,,,,,,,,-0.3613272,
,,,,,,,,,,,,,,,,,,Fixed,2.9876478,USD.USD-SOFR-COMPOUND..,,-0.053877637,ACT/360,-20916992.0,SGD,3M,MTH,FLOAT,0.4494965,CZK.PRIBOR.6M.PRBO,,0.14018731,BUS/252,-110259040.0,EUR,6M,6MTH,,,,,,,,,,,,0.3867757,
,,,,,,,,,,,,,,,,,,FLOAT,1.8589739,CAD.CORRA.1T.OIS-COMPOUND,,0.29759923,365/360,654455300.0,PLN,MTH,6D,Float,0.5372143,ILS.ILS-TELBOR01-Reuters.3M.ILS-TELBOR01-Reuters,,0.14997683,ACT/360,654454400.0,KRW,6WK,3M,,,,,,,,,,,,-0.8211411,
,,,,,,,,,,,,,,,,,,Fixed,2.5829344,GBP.LIBOR.6M.BBA,,0.25193772,ACT/360,502330400.0,ZAR,6D,MTH,FLOAT,-0.89099866,DKK.DKK-CIBOR2-DKNA13.3M.DKK-CIBOR2-DKNA13,,0.5213565,ACT/360,5370032.0,CHF,6WK,3M,,,,,,,,,,,,0.81952655,
,,,,,,,,,,,,,,,,,,Fixed,2.7539725,USD.AAA_MUNI.6M.Reuters,,-0.33542418,ACT/360,-180989000.0,CZK,6Y,3M,Float,0.62072253,JPY-TONA-OIS Compound,,-0.94299144,ACT/365.FIXED,-366074460.0,EUR,QTR,6M,,,,,,,,,,,,0.96149147,
,,,,,,,,,,,,,,,,,,Fixed,1.9266763,USD.USD-LIBOR-BBA.3.,,0.3107162,ACT/365,590007200.0,NZD,QTR,QTR,Float,0.33834624,GBP.UK-RPI.20Y.UK-RPI,,-0.7355608,ACT/365.FIXED,554987140.0,USD,6M,nan,,,,,,,,,,,,0.28567362,
,,,,,,,,,,,,,,,,,,Fixed,2.0737262,USD-LIBOR,,0.10913799,BUS/252,-181062270.0,ZAR,QTR,QTR,FLOAT,0.0025775,HUF.BUBOR.6M.Reuters,,0.9045306,30/360,627147650.0,CHF,SA,nan,,,,,,,,,,,,-0.70565295,
,,,,,,,,,,,,,,,,,,Fixed,3.3566089,USD.LIBOR.1M.BBA,,0.30352187,30/360,-335114000.0,PLN,6D,6D,Fixed,-0.9902921,DKK.DKK-CIBOR2-DKNA13.3M.DKK-CIBOR2-DKNA13,,0.9568018,ACT/360,-43908736.0,HKD,6WK,6MTH,,,,,,,,,,,,0.62073284,
,,,,,,,,,,,,,,,,,,Fixed,-0.21488754,USD.USD-SOFR-COMPOUND..,,-0.8860795,BUS/252,337467230.0,CLP,6M,6M,FLOAT,0.9539697,EUR.EONIA.1T.OIS-COMPOUND,,0.7146408,ACT/365,617995800.0,PLN,6M,nan,,,,,,,,,,,,-0.7232702,
,,,,,,,,,,,,,,,,,,FLOAT,3.5751505,USD.USD-SOFR-COMPOUND..,,0.062328998,ACT/365,-6983152.0,CHF,6Y,6D,Float,-0.50835025,SEK-STIBOR-SIDE,,0.8090276,ACT/365,490971200.0,CZK,SA,nan,,,,,,,,,,,,0.79231495,
,,,,,,,,,,,,,,,,,,FLOAT,-0.17751805,USD-LIBOR,,0.7736926,365/360,527718700.0,KRW,ZC,6M,Fixed,0.98925966,INR-MIBOR-OIS Compound,,-0.8164099,ACT/365.FIXED,-276422750.0,CAD,6M,6M,,,,,,,,,,,,-0.99012315,
,,,,,,,,,,,,,,,,,,Float,0.8942423,EUR.EUR-EURIBOR-Reuters.6.,,0.75876987,ACT/365.FIXED,-367289000.0,CHF,3M,3M,FLOAT,-0.94893575,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1T.INR-FBIL-MIBOR-OIS-COMPOUND,,0.62180907,ACT/360,-193331520.0,CZK,QTR,nan,,,,,,,,,,,,-0.46823895,
,,,,,,,,,,,,,,,,,,Float,3.1958861,USD.USD-LIBOR-BBA.3.,,-0.84116066,BUS/252,-376867100.0,USD,3M,nan,Float,-0.90897083,MXN-TIIE-Banxico,,0.83630866,ACT/365,260248830.0,DKK,MTH,MTH,,,,,,,,,,,,-0.99917686,
,,,,,,,,,,,,,,,,,,Float,0.5138251,USD.AAA_MUNI.20Y.Reuters,,0.23090093,ACT/360,446227680.0,NZD,MTH,QTR,FLOAT,0.93080425,SEK.SEK-STIBOR-SIDE.3M.SEK-STIBOR-SIDE,,-0.89785373,30/360,508375940.0,GBP,MTH,nan,,,,,,,,,,,,0.8415942,
,,,,,,,,,,,,,,,,,,Float,-0.07745032,USD.USD-SOFR-COMPOUND..,,0.6258628,ACT/365.FIXED,344880600.0,INR,6Y,6D,Fixed,0.9995079,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,,-0.849509,ACT/365.FIXED,540691840.0,ILS,6Y,nan,,,,,,,,,,,,0.217486,
,,,,,,,,,,,,,,,,,,FLOAT,1.3230023,USD.AAA_MUNI.6M.Reuters,,0.8906394,ACT/360,589752640.0,DKK,6M,MTH,FLOAT,-0.3901838,ZAR-JIBAR,,-0.13512787,ACT/360,-46220944.0,NOK,6Y,3M,,,,,,,,,,,,0.85131174,
,,,,,,,,,,,,,,,,,,FLOAT,3.4947093,USD-LIBOR-BBA,,0.373717,ACT/365,260229220.0,THB,SA,QTR,FLOAT,0.9847308,EUR.EUR-EXT-CPI.5Y.EUR-EXT-CPI,,0.9828122,ACT/365,653563900.0,PLN,QTR,6MTH,,,,,,,,,,,,0.99590266,
,,,,,,,,,,,,,,,,,,Float,-0.29031816,USD.LIBOR.3M.BBA,,-0.25707516,ACT/365.FIXED,-119652960.0,ZAR,3M,6M,Float,0.6563854,GBP.UK-RPI.20Y.UK-RPI,,-0.50693923,ACT/360,78810690.0,NZD,6Y,MTH,,,,,,,,,,,,-0.92095643,
,,,,,,,,,,,,,,,,,,Float,2.9225159,USD.AAA_MUNI.20Y.Reuters,,0.8886278,BUS/252,73028670.0,JPY,6Y,MTH,FLOAT,-0.12822178,CAD.BA.3M.CDOR,,-0.46426198,ACT/360,16656240.0,CHF,3M,QTR,,,,,,,,,,,,-0.67876136,
,,,,,,,,,,,,,,,,,,FLOAT,1.1191622,USD.LIBOR.3M.BBA,,0.84996796,365/360,651824640.0,SEK,QTR,MTH,Float,0.76660496,EUR-EuroSTR-COMPOUND,,0.75259703,BUS/252,586931700.0,NZD,6M,6MTH,,,,,,,,,,,,-0.37078696,
,,,,,,,,,,,,,,,,,,FLOAT,-0.24404387,USD-LIBOR,,-0.17753603,BUS/252,484398800.0,MXN,6M,6M,Float,-0.33955917,NOK.NIBOR.6M.OIBOR,,0.9251403,30/360,-137701400.0,TWD,6WK,nan,,,,,,,,,,,,0.57955873,
,,,,,,,,,,,,,,,,,,Fixed,-0.379432,USD.LIBOR.1M.BBA,,-0.90736973,365/360,578551300.0,THB,MTH,nan,Fixed,-0.9241863,DKK.DKK-CIBOR2-DKNA13.6M.DKK-CIBOR2-DKNA13,,0.6743667,ACT/365.FIXED,622547700.0,KRW,SA,nan,,,,,,,,,,,,-0.5222537,
,,,,,,,,,,,,,,,,,,Float,-0.0981255,USD-LIBOR,,0.7973456,ACT/365.FIXED,279424700.0,INR,6Y,QTR,Float,0.9794576,GBP.LIBOR.6M.BBA,,0.9672166,30/360,-313193860.0,USD,MTH,nan,,,,,,,,,,,,-0.35617092,
,,,,,,,,,,,,,,,,,,FLOAT,-0.0014515353,USD.USD-LIBOR-BBA.3.,,0.014026198,30/360,-373166180.0,COP,QTR,6D,FLOAT,-0.23416191,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,,-0.4758669,ACT/360,579597060.0,MXN,6Y,MTH,,,,,,,,,,,,-0.0375876,
,,,,,,,,,,,,,,,,,,Float,2.8379016,USD-LIBOR,,0.12373366,ACT/365.FIXED,516831170.0,GBP,3M,MTH,Float,-0.79734784,USD.USA-CPI-U.1Y.USA-CPI-U,,-0.7519147,ACT/365,-341013060.0,CHF,6WK,nan,,,,,,,,,,,,-0.3837911,
,,,,,,,,,,,,,,,,,,Float,-0.12368123,USD.USD-LIBOR-BBA.3.,,-0.36931795,365/360,465093340.0,MXN,6M,QTR,FLOAT,0.37177238,MXN-TIIE,,0.86829734,BUS/252,473462620.0,CZK,MTH,MTH,,,,,,,,,,,,-0.90578383,
,,,,,,,,,,,,,,,,,,FLOAT,3.5375428,USD.USD-SOFR-COMPOUND..,,-0.88303405,365/360,492075970.0,SEK,6D,6,Float,0.9939233,EUR.EURIBOR.3M.Reuters,,-0.93354106,ACT/365.FIXED,104913580.0,ZAR,6Y,nan,,,,,,,,,,,,-0.49517432,
,,,,,,,,,,,,,,,,,,FLOAT,0.31372592,USD.USD-LIBOR-BBA.3.,,0.7466678,BUS/252,634240400.0,THB,QTR,QTR,FLOAT,0.708188,BRL-CDI,,0.9408667,ACT/365,376702600.0,KRW,6WK,QTR,,,,,,,,,,,,-0.9386123,
,,,,,,,,,,,,,,,,,,Fixed,2.2872334,nan,,0.97923297,ACT/365.FIXED,610441200.0,HKD,SA,3M,Float,0.8851379,COP-IBR-OIS-COMPOUND,,0.59487456,BUS/252,530684160.0,HKD,6M,3M,,,,,,,,,,,,-0.11095382,
,,,,,,,,,,,,,,,,,,FLOAT,-0.24947493,MXN.TIIE.28D.Banxico,,0.8152767,ACT/360,472525100.0,ZAR,QTR,MTH,FLOAT,0.9816103,DKK.DKK-CIBOR2-DKNA13.3M.DKK-CIBOR2-DKNA13,,0.9803028,ACT/360,-348032200.0,HUF,6M,3M,,,,,,,,,,,,0.59302866,
,,,,,,,,,,,,,,,,,,FLOAT,3.2664156,USD.LIBOR.3M.BBA,,0.7328361,365/360,595061600.0,THB,3M,6M,Float,-0.5134364,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1Y.INR-FBIL-MIBOR-OIS-COMPOUND,,-0.9377541,ACT/360,-169715170.0,HKD,6WK,6,,,,,,,,,,,,-0.04557365,
,,,,,,,,,,,,,,,,,,FLOAT,0.41258773,USD.USD-SOFR-COMPOUND..,,0.5129381,ACT/365.FIXED,-373786850.0,CZK,6M,3M,FLOAT,0.14018843,USD.USA-CPI-U.5Y.USA-CPI-U,,0.84320307,ACT/360,-97176270.0,NZD,QTR,QTR,,,,,,,,,,,,-0.7698545,
,,,,,,,,,,,,,,,,,,Float,0.31272146,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.994655,365/360,246099940.0,MXN,MTH,6M,Fixed,-0.93163127,CLP.CLP-TNA.1T.CLP-TNA,,-0.95341045,BUS/252,642771500.0,HUF,6WK,nan,,,,,,,,,,,,-0.7863777,
,,,,,,,,,,,,,,,,,,FLOAT,3.483984,USD.LIBOR.3M.BBA,,0.16722107,ACT/360,-118667170.0,ILS,6D,6,Float,-0.36140847,CZK.PRIBOR.6M.PRBO,,0.46686974,ACT/360,640202500.0,CZK,3M,nan,,,,,,,,,,,,0.68550736,
,,,,,,,,,,,,,,,,,,Fixed,3.1784837,USD.AAA_MUNI.3M.Reuters,,-0.5799047,ACT/365.FIXED,403639300.0,NZD,6Y,QTR,Float,0.9056422,AUD.BBR.6M.BBSW,,-0.2052409,ACT/365,-375158270.0,CZK,QTR,nan,,,,,,,,,,,,0.4893897,
,,,,,,,,,,,,,,,,,,FLOAT,0.024184542,USD.LIBOR.1M.BBA,,0.7383973,ACT/365,471089060.0,SGD,6M,nan,Float,-0.7687142,CAD.BA.3M.CDOR,,0.055733915,BUS/252,617362400.0,HKD,6M,6M,,,,,,,,,,,,0.3695489,
,,,,,,,,,,,,,,,,,,Float,2.3596168,USD.LIBOR.3M.BBA,,0.9457964,BUS/252,232700480.0,INR,SA,QTR,Fixed,0.9969862,BRL.BRL-CDI.1T.BRL-CDI,,0.99194115,ACT/360,653129700.0,DKK,ZC,3M,,,,,,,,,,,,-0.22123167,
,,,,,,,,,,,,,,,,,,Float,-0.26838806,USD-LIBOR,,0.32638657,30/360,-159722910.0,CNY,QTR,nan,FLOAT,-0.9783283,GBP.UK-RPI.45Y.UK-RPI,,-0.06570019,30/360,-99106540.0,JPY,ZC,3M,,,,,,,,,,,,0.9711832,
,,,,,,,,,,,,,,,,,,Fixed,3.3088677,USD.USD-LIBOR-BBA.3.,,0.8591476,ACT/365,-85968370.0,COP,6M,6D,Float,0.23880647,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.13232534,ACT/365,-278764100.0,ZAR,6M,QTR,,,,,,,,,,,,-0.94616205,
,,,,,,,,,,,,,,,,,,Float,1.2516677,USD-LIBOR,,-0.6855769,ACT/365,641867260.0,COP,ZC,6D,FLOAT,0.8328485,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.6616229,ACT/365.FIXED,653569400.0,CHF,6Y,6,,,,,,,,,,,,-0.8703677,
,,,,,,,,,,,,,,,,,,FLOAT,-0.14207165,EUR.EURIBOR.6M.Reuters,,0.6590506,ACT/365.FIXED,606028200.0,USD,MTH,6M,Float,0.5961151,BRL.BRL-CDI.1T.BRL-CDI,,-0.6850116,BUS/252,63286016.0,CHF,ZC,QTR,,,,,,,,,,,,-0.78554577,
,,,,,,,,,,,,,,,,,,Float,-0.1390038,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.008011882,ACT/360,588444160.0,CHF,ZC,6,FLOAT,0.10087118,BRL.BRL-CDI.1T.BRL-CDI,,0.02572444,ACT/360,-226165630.0,NOK,3M,6,,,,,,,,,,,,-0.4439039,
,,,,,,,,,,,,,,,,,,Float,3.0688543,USD.AAA_MUNI.6M.Reuters,,-0.2824185,ACT/365,613588100.0,GBP,SA,6D,Float,0.8220718,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,,-0.085203946,ACT/360,-218991900.0,SGD,6M,QTR,,,,,,,,,,,,-0.4764857,
,,,,,,,,,,,,,,,,,,Float,-0.051200792,USD-LIBOR,,0.3164855,ACT/365.FIXED,647340350.0,ZAR,6D,nan,FLOAT,0.9118429,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.9840228,ACT/365,545497100.0,KRW,SA,6MTH,,,,,,,,,,,,-0.3590506,
,,,,,,,,,,,,,,,,,,Float,3.4723415,USD.USD-SOFR-COMPOUND..,,-0.5669776,BUS/252,649808000.0,CLP,6M,6M,FLOAT,0.99260986,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,,0.92365617,ACT/365,480376300.0,ILS,ZC,nan,,,,,,,,,,,,0.80297846,
,,,,,,,,,,,,,,,,,,Fixed,-0.39171246,USD.USD-LIBOR-BBA.3.,,-0.19760323,365/360,-71713140.0,NOK,6D,6D,FLOAT,-0.977622,NOK-NIBOR-OIBOR,,0.11662214,BUS/252,-102325500.0,CHF,ZC,6,,,,,,,,,,,,-0.9843332,
,,,,,,,,,,,,,,,,,,FLOAT,0.4979714,nan,,0.9862699,BUS/252,213691440.0,SGD,QTR,QTR,FLOAT,-0.21802583,NOK.NOK-NIBOR-NIBR.6M.NOK-NIBOR-NIBR,,-0.98546815,ACT/365.FIXED,-267847070.0,CZK,6M,3M,,,,,,,,,,,,0.94870436,
,,,,,,,,,,,,,,,,,,FLOAT,-0.24379568,EUR.EURIBOR.6M.Reuters,,-0.58204305,ACT/365,-285511070.0,HKD,MTH,nan,FLOAT,-0.33005995,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,,-0.89439076,30/360,-52001280.0,KRW,6M,6,,,,,,,,,,,,-0.5115228,
,,,,,,,,,,,,,,,,,,Fixed,3.4878383,USD.AAA_MUNI.3M.Reuters,,0.5779006,BUS/252,-340134050.0,BRL,SA,6D,Fixed,-0.5326506,USD.USA-CPI-U.12Y.USA-CPI-U,,0.9374812,30/360,-346882800.0,ZAR,ZC,6,,,,,,,,,,,,-0.89281404,
,,,,,,,,,,,,,,,,,,FLOAT,3.0445392,MXN.TIIE.28D.Banxico,,-0.72863084,30/360,274948480.0,CLP,6Y,QTR,FLOAT,0.9980427,EUR.EUR-EXT-CPI.1Y.EUR-EXT-CPI,,-0.31890556,ACT/365,171234640.0,BRL,SA,QTR,,,,,,,,,,,,-0.3719736,
,,,,,,,,,,,,,,,,,,FLOAT,-0.37132135,USD-LIBOR,,0.7512257,365/360,387448260.0,CLP,MTH,6D,FLOAT,-0.86133915,ILS.ILS-TELBOR01-Reuters.3M.ILS-TELBOR01-Reuters,,0.90955275,30/360,-89916740.0,CHF,ZC,MTH,,,,,,,,,,,,-0.86109483,
,,,,,,,,,,,,,,,,,,Fixed,0.008004861,USD.LIBOR.1M.BBA,,0.95611763,ACT/365,645229200.0,GBP,6D,6D,Float,-0.15039721,USD.USD-LIBOR-BBA.1M.USD-LIBOR-BBA,,0.1752311,ACT/365.FIXED,650815900.0,EUR,3M,QTR,,,,,,,,,,,,-0.919051,
