Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764444,nan,nan,0.9949019,ACT/360,143288640.0,NOK,ZC,nan,Float,0.99997365,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.9997652,ACT/360,626797950.0,MXN,6Y,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0060867206,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,2.2671442,USD.LIBOR.3M.BBA,nan,0.04538018,ACT/365,656999900.0,KRW,6Y,MTH,FLOAT,0.22197492,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,nan,0.07064932,ACT/365,656999600.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999708,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5959346,USD.LIBOR.3M.BBA,nan,0.05394531,ACT/365,656999740.0,KRW,6Y,3M,FLOAT,0.0040371497,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.078158006,ACT/365,656978800.0,NOK,6Y,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9998765,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576492,nan,nan,0.9947662,ACT/360,142178340.0,NOK,6M,nan,Float,0.9998954,USD.USD-LIBOR-BBA.3.,nan,0.9996026,ACT/360,643853800.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.003243134,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.57642,USD.USD-SOFR-COMPOUND..,nan,0.9976769,ACT/360,140000210.0,NZD,6M,nan,Fixed,0.99903935,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.9985884,ACT/360,140017520.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,6.3138395e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576319,nan,nan,0.9832139,ACT/360,155383000.0,NOK,MTH,nan,Float,0.99990755,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.9998656,ACT/360,647327600.0,MXN,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0037679279,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5752883,nan,nan,0.9976681,ACT/360,140000620.0,NZD,6M,nan,Fixed,0.99799365,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99817526,ACT/360,140025710.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00013174467,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5761826,nan,nan,0.9602301,ACT/360,149064800.0,NOK,MTH,nan,Float,0.9998259,COP-IBR-OIS Compound,nan,0.99976385,ACT/360,639744800.0,MXN,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.009585286,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,5.1616516e-05,ACT/365,657000000.0,CAD,6Y,3M,FLOAT,2.78098e-07,BRL-CDI,nan,2.0503933e-06,ACT/365,656999700.0,HKD,ZC,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5718453,USD.MUNIPSA.3M.Bloomberg,nan,0.49336857,ACT/365,656426100.0,THB,6Y,MTH,FLOAT,0.9979238,NOK.NOK-NIBOR-NIBR.3M.NOK-NIBOR-NIBR,nan,0.99162596,ACT/365,656982900.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9899993,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764313,nan,nan,0.99180907,ACT/360,140038620.0,NOK,6M,nan,Float,0.99921453,USD.USD-LIBOR-BBA.3.,nan,0.9989011,ACT/360,200549860.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00039086092,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.575166,nan,nan,0.99228376,ACT/360,140020180.0,NOK,MTH,nan,Float,0.99735296,PLN-WIBOR,nan,0.999198,ACT/360,142846300.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0006578286,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764914,USD.LIBOR.1M.BBA,nan,0.97820354,BUS/252,140207230.0,NOK,6M,QTR,Float,0.99975234,USD.USD-LIBOR-BBA.3.,nan,0.9998189,ACT/360,585512700.0,CNY,SA,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00065044605,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5758278,USD.USD-SOFR-COMPOUND..,nan,0.9999186,ACT/360,140000000.0,CZK,6M,nan,Fixed,0.99712557,CZK.PRIBOR.3M.PRBO,nan,0.9929428,ACT/360,140000000.0,CHF,3M,6MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0407618e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.575973,nan,nan,0.9612612,ACT/360,141545140.0,NOK,MTH,nan,Float,0.9991559,MXN.TIIE.28D.Banxico,nan,0.99934304,ACT/360,626528640.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.002078722,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800002,USD.LIBOR.3M.BBA,nan,0.0007071715,ACT/365,657000000.0,CAD,6Y,3M,FLOAT,5.4552115e-06,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,9.096412e-05,ACT/365,656959000.0,HKD,ZC,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999993,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.565918,USD.LIBOR.3M.BBA,nan,0.7775574,ACT/365,624614140.0,THB,6Y,MTH,FLOAT,0.99865997,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.99888027,ACT/365,656896960.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.24978757,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,2.3611376,USD.LIBOR.3M.BBA,nan,0.18388027,ACT/365,629851000.0,THB,6Y,MTH,FLOAT,0.97338045,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9961732,ACT/365,656869600.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.78285867,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764651,nan,nan,0.9599696,ACT/360,141554060.0,NOK,QTR,nan,Float,0.99995416,AUD.BBR.6M.BBSW,nan,0.99980104,ACT/360,653465800.0,MXN,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.004829605,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5760827,nan,nan,0.9827792,ACT/360,140037330.0,NOK,6M,nan,Float,0.99823016,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9992484,ACT/360,158892400.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0004633746,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5758476,nan,nan,0.9800918,ACT/360,149510270.0,NOK,MTH,nan,Float,0.9995363,MXN.TIIE.28D.Banxico,nan,0.9995749,ACT/360,646080000.0,MXN,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.006058016,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.57622,USD.USD-SOFR-COMPOUND..,nan,0.99872345,ACT/360,140000030.0,NZD,6M,nan,Fixed,0.99859256,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9985022,ACT/365.FIXED,140000900.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.972049e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5758312,USD.LIBOR.3M.BBA,nan,0.9560993,ACT/365,314050800.0,PLN,6Y,MTH,FLOAT,0.99989414,CHF.LIBOR.6M.BBA,nan,0.99937177,ACT/365,650845060.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.14024699,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.169646,USD.LIBOR.3M.BBA,nan,0.56490314,ACT/365,646157060.0,PLN,6Y,MTH,FLOAT,0.90692586,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9950144,ACT/365,656889660.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.38057598,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763986,nan,nan,0.9959508,ACT/360,140064770.0,NOK,MTH,nan,Float,0.9998068,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9995463,ACT/360,165241540.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00041676892,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762072,nan,nan,0.9760698,ACT/360,143262420.0,NOK,MTH,nan,Float,0.9998427,MXN.TIIE.28D.Banxico,nan,0.99967414,ACT/360,652150300.0,MXN,SA,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0050816257,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763636,CAD.CORRA.1T.OIS-COMPOUND,nan,0.99841446,ACT/360,140004420.0,NZD,6M,nan,Fixed,0.9969264,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.99920416,ACT/360,140365900.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00017833234,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764217,CAD.CORRA.1T.OIS-COMPOUND,nan,0.99723566,ACT/360,140002340.0,NZD,6M,nan,Fixed,0.9992627,PLN-WIBOR,nan,0.99889094,ACT/360,140136560.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,6.346583e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,0.00014623538,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,1.7709857e-07,AUD-BBR-BBSW,nan,4.206183e-08,ACT/365,656998300.0,HKD,ZC,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5761328,USD.LIBOR.1M.BBA,nan,0.9982576,ACT/360,140005260.0,NOK,MTH,nan,Fixed,0.9984598,PLN-WIBOR,nan,0.99925274,ACT/360,141302750.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00013803122,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5724084,nan,nan,0.79475176,ACT/365,382141820.0,NOK,6Y,MTH,Float,0.999034,MXN.TIIE.28D.Banxico,nan,0.9994067,ACT/360,656821400.0,ZAR,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.09180697,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762982,USD.LIBOR.1M.BBA,nan,0.99532884,ACT/360,140002460.0,NZD,6M,nan,Fixed,0.9983553,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.9990812,ACT/360,140271580.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.000120402095,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800825,USD.AAA_MUNI.6M.Reuters,nan,0.0066179787,ACT/365,657000000.0,KRW,6Y,MTH,FLOAT,0.00021419225,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,nan,0.0015960232,ACT/365,656995500.0,HKD,QTR,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999996,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.7241473,USD.LIBOR.3M.BBA,nan,0.061155874,ACT/365,656891800.0,THB,6Y,MTH,FLOAT,0.35915273,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.87107176,ACT/365,656982500.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9801628,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764031,nan,nan,0.99429095,ACT/360,142588750.0,NOK,MTH,nan,Float,0.99983615,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.9998869,ACT/360,652341760.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00918578,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764675,nan,nan,0.98136026,ACT/360,142227660.0,NOK,QTR,nan,Float,0.9998623,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,nan,0.99956894,ACT/360,644156300.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0038403796,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576148,nan,nan,0.9931614,ACT/360,140018830.0,NOK,6M,nan,Fixed,0.9982817,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.9990581,ACT/360,145904940.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00024266768,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.57321,USD.LIBOR.3M.BBA,nan,0.77231055,ACT/365,563555700.0,NOK,6Y,MTH,FLOAT,0.9975927,GBP.UK-RPI.12Y.UK-RPI,nan,0.99880177,ACT/365,656584600.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.07183924,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576245,nan,nan,0.99665236,ACT/360,140083970.0,NOK,6M,nan,Float,0.99987113,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99950874,ACT/360,299989380.0,SEK,SA,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00079974136,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5715568,nan,nan,0.9390577,ACT/360,141271120.0,NOK,MTH,nan,Float,0.9989402,PLN-WIBOR,nan,0.999572,ACT/360,544215800.0,SEK,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0025513894,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.384582,USD.LIBOR.3M.BBA,nan,0.281756,ACT/365,656979840.0,PLN,6Y,MTH,FLOAT,0.23348905,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.83885485,ACT/365,656996740.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9991003,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764422,EUR.EUR-EURIBOR-Reuters.6.,nan,0.9769921,ACT/360,140219860.0,NOK,6M,nan,Float,0.99831814,USD.USD-LIBOR-BBA.3.,nan,0.998884,ACT/360,299822660.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00072528626,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764258,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9975323,ACT/360,140004940.0,NZD,6M,nan,Fixed,0.9997392,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.9986461,ACT/360,140811170.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,9.5663716e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,1.5798862e-09,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,2.3092263e-18,AUD-AONIA-OIS Compound,nan,3.4995634e-18,BUS/252,656999800.0,GBP,6WK,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5801786,USD.LIBOR.3M.BBA,nan,0.0072612925,ACT/365,656999800.0,PLN,6Y,3M,FLOAT,0.0037948848,SGD-SORA-OIS Compound,nan,0.0048258225,ACT/365,656917600.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999268,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576301,USD.USD-SOFR-COMPOUND..,nan,0.9998082,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.9857406,CZK.PRIBOR.3M.PRBO,nan,0.98690814,ACT/360,140000000.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,3.3529038e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5761518,EUR.EUR-EURIBOR-Reuters.6.,nan,0.98386824,ACT/360,140075260.0,NOK,6M,nan,Float,0.9977909,USD.USD-LIBOR-BBA.3.,nan,0.99846464,ACT/360,251541660.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0006557854,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5724494,nan,nan,0.9919045,ACT/360,140009170.0,NOK,MTH,nan,Fixed,0.9973412,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9988922,ACT/360,140837090.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00054130796,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764062,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9984169,ACT/360,140004050.0,NOK,6M,nan,Fixed,0.99965364,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9992982,ACT/360,140687870.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0001561955,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,USD.AAA_MUNI.3M.Reuters,nan,6.6653007e-07,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,6.235825e-11,AUD-AONIA-OIS-COMPOUND,nan,3.9778115e-11,ACT/365,656993000.0,HKD,ZC,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5761387,USD.MUNIPSA.3M.Bloomberg,nan,0.68356895,ACT/365,645406850.0,CHF,6Y,MTH,FLOAT,0.9987281,HUF.BUBOR.3M.Reuters,nan,0.9970004,ACT/365,656996800.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.90192884,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576413,nan,nan,0.99604714,ACT/360,140007000.0,NOK,MTH,nan,Float,0.99960196,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9991314,ACT/360,141482220.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.000100805766,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5730386,nan,nan,0.82158,ACT/360,180753070.0,NOK,MTH,MTH,Float,0.9836684,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.999482,ACT/360,653102100.0,MXN,6Y,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0081432285,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762777,MXN.TIIE.28D.Banxico,nan,0.9962221,ACT/360,140001220.0,NZD,6M,nan,Fixed,0.9941599,PLN-WIBOR,nan,0.99948496,ACT/360,140325010.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00014263844,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800002,USD.LIBOR.3M.BBA,nan,0.0004273712,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,9.531883e-06,AUD-BBR-BBSW,nan,1.7436217e-06,ACT/365,656997900.0,HKD,ZC,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5390923,USD.LIBOR.3M.BBA,nan,0.56913406,ACT/365,652604000.0,THB,6Y,MTH,FLOAT,0.992045,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9984049,ACT/365,656894660.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.72660387,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,2.7201076,USD.LIBOR.3M.BBA,nan,0.447129,ACT/365,656984800.0,THB,6Y,MTH,FLOAT,0.94267964,SGD-SORA-OIS Compound,nan,0.7120722,ACT/365,656814660.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.99878734,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.574143,nan,nan,0.9370644,ACT/360,181458340.0,NOK,MTH,nan,Float,0.9968608,MXN.TIIE.28D.Banxico,nan,0.9992861,ACT/360,654681600.0,CNY,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.011289724,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5741692,USD.MUNIPSA.3M.Bloomberg,nan,0.48208213,ACT/365,655428030.0,NOK,6Y,MTH,FLOAT,0.986766,CAD.BA.3M.CDOR,nan,0.9971476,ACT/365,656954240.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.84484434,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764215,USD.USD-SOFR-COMPOUND..,nan,0.99981934,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.998267,DKK.DKK-CIBOR2-DKNA13.6M.DKK-CIBOR2-DKNA13,nan,0.99605954,ACT/360,140000000.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,8.429714e-07,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764842,nan,nan,0.99233335,ACT/360,140965120.0,NOK,MTH,nan,Float,0.9998482,USD.USD-LIBOR-BBA.3.,nan,0.99961346,ACT/360,620011140.0,MXN,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.002289271,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763066,nan,nan,0.9878922,ACT/360,140041490.0,NOK,6M,nan,Float,0.9989229,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9992983,ACT/360,180458640.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0003102471,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763574,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9991383,ACT/360,140000000.0,NZD,6M,nan,Fixed,0.99709266,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99777865,ACT/365.FIXED,140000060.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,8.1775215e-06,nan
