Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,1.9012165,nan,0.9635436,30/360,652459400.0,CAD,6M,MTH,Float,0.5848977,USD-LIBOR,0.2649051,ACT/365.FIXED,180922700.0,NZD,SA,MTH,0.0033132175
Fixed,2.0255668,nan,0.86455745,365/360,645679100.0,SGD,MTH,MTH,Float,0.9938575,CNY-Fixing Repo Rate,0.43668583,ACT/360,197585950.0,TWD,6Y,MTH,0.06070556
Fixed,2.0570233,nan,0.83729786,ACT/365.FIXED,598433660.0,NOK,MTH,MTH,Float,0.9822882,GBP.UK-RPI.15Y.UK-RPI,0.19834194,ACT/365.FIXED,149692750.0,HKD,MTH,3M,0.3296191
Fixed,1.8888295,nan,0.32102075,BUS/252,577248800.0,SEK,6Y,6,Float,0.9613811,AUD-AONIA-OIS Compound,0.62329227,ACT/360,231408590.0,NZD,6Y,QTR,0.9007237
Fixed,1.9496436,nan,0.85493547,ACT/365.FIXED,569599940.0,SGD,MTH,MTH,Float,0.9259564,USD.USA-CPI-U.7Y.USA-CPI-U,0.62578225,ACT/365.FIXED,244987340.0,CAD,MTH,MTH,0.06632019
Fixed,2.589319,nan,0.8944167,ACT/365.FIXED,645669500.0,NOK,6M,MTH,Float,0.8031974,EUR-EURIBOR,0.038069304,ACT/365.FIXED,196614990.0,CAD,MTH,MTH,0.37344813
Fixed,1.9852546,nan,0.37172976,30/360,558994300.0,ZAR,MTH,MTH,Float,0.69970286,AUD.AONIA.1T.OIS-COMPOUND,0.22037998,ACT/360,150769500.0,NZD,MTH,3M,0.18540749
Fixed,1.7766235,USD-LIBOR,0.83631146,ACT/360,641877250.0,DKK,MTH,MTH,Float,0.22145708,AUD.AONIA.1T.OIS-COMPOUND,0.3075264,ACT/360,180408240.0,USD,MTH,MTH,0.07348951
Fixed,2.2392933,nan,0.8759116,365/360,515637920.0,NOK,MTH,MTH,Float,0.98073685,NOK-NIBOR-OIBOR,0.29572746,ACT/360,201596100.0,NZD,MTH,3M,0.24592628
Fixed,2.4056716,nan,0.8021893,365/360,641104700.0,COP,MTH,MTH,Float,0.23765242,SEK-STIBOR,0.02700568,ACT/360,253627900.0,NZD,MTH,MTH,0.0048834546
Fixed,1.9121027,nan,0.7146106,365/360,480563140.0,SGD,MTH,6,Float,0.7711255,USD.USD-SOFR-COMPOUND..,0.6204194,ACT/365.FIXED,197532240.0,CAD,MTH,MTH,0.64690465
Fixed,1.8441427,nan,0.5321002,ACT/365.FIXED,554341600.0,CAD,MTH,MTH,Float,0.4036374,GBP.UK-RPI.7Y.UK-RPI,0.21852136,ACT/365.FIXED,193120030.0,CLP,MTH,3M,0.065275215
Fixed,3.1741579,nan,0.9513036,365/360,630609150.0,CAD,MTH,6,Float,0.8190708,EUR-EURIBOR,0.26364258,ACT/360,171970460.0,NZD,MTH,MTH,0.106394626
Fixed,2.1815743,nan,0.2620772,30/360,586863740.0,SGD,MTH,6,Float,0.88352925,CNY-Fixing Repo Rate,0.6479543,ACT/360,149628460.0,NZD,MTH,6MTH,0.38474372
Fixed,2.0590274,nan,0.62391716,ACT/365.FIXED,642532000.0,CAD,MTH,MTH,Float,0.9372856,AUD.BBR.6M.BBSW,0.15881975,ACT/365.FIXED,153594350.0,DKK,3M,MTH,0.013849313
Fixed,1.6430782,nan,0.52522933,ACT/365.FIXED,551903300.0,CLP,MTH,MTH,Float,0.9207347,SEK.STIBOR.3M.SIDE,0.7714432,ACT/360,218210110.0,USD,MTH,6MTH,0.24453707
Fixed,1.7586985,nan,0.567216,ACT/365.FIXED,584809540.0,DKK,6M,MTH,Float,0.50718445,AUD.AONIA.1T.OIS-COMPOUND,0.42943826,ACT/360,197561140.0,NZD,3M,MTH,0.10598253
Fixed,1.6231527,nan,0.031017652,30/360,610705900.0,PLN,MTH,nan,Float,0.73639685,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.8883142,ACT/365.FIXED,160684130.0,NZD,MTH,3M,0.12913702
Fixed,1.6854649,nan,0.093511924,ACT/365.FIXED,589515900.0,PLN,MTH,6,Float,0.7922151,CNY-Fixing Repo Rate,0.72902715,ACT/360,351139900.0,COP,6Y,3M,0.14882234
Fixed,1.7594541,nan,0.65197355,30/360,648227300.0,DKK,MTH,MTH,Float,0.6928491,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.10286897,ACT/365.FIXED,158634460.0,NZD,MTH,MTH,0.011703479
Fixed,2.6142275,nan,0.83563304,ACT/365.FIXED,612876400.0,NOK,6Y,6,Float,0.9922078,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.57385856,ACT/365.FIXED,160598350.0,NZD,MTH,3M,0.77236897
Fixed,2.1977317,nan,0.018668434,365/360,650675700.0,DKK,MTH,MTH,Float,0.8624366,USD.USA-CPI-U.5Y.USA-CPI-U,0.20006053,ACT/360,221024130.0,NZD,MTH,3M,0.12370378
Fixed,2.007288,nan,0.3483718,ACT/360,506219170.0,PLN,MTH,nan,Float,0.6298935,COP-IBR-OIS-COMPOUND,0.60482,ACT/365.FIXED,229149000.0,USD,MTH,6MTH,0.91955715
Fixed,1.9560672,nan,0.09800037,BUS/252,625356700.0,PLN,MTH,6,Float,0.7659133,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.81844306,ACT/360,147302080.0,CAD,MTH,3M,0.046165545
Fixed,1.6587896,nan,0.41920903,365/360,610430660.0,DKK,MTH,MTH,Float,0.54770994,USD.USD-SOFR-COMPOUND..,0.3790476,ACT/360,263232060.0,NZD,MTH,3M,0.01869577
Fixed,1.636793,nan,0.52190626,365/360,618864260.0,DKK,MTH,MTH,Float,0.7563078,GBP.UK-RPI.7Y.UK-RPI,0.22847445,ACT/360,153975460.0,USD,MTH,3M,0.07648515
Fixed,1.7327498,nan,0.32113895,ACT/365.FIXED,652544260.0,DKK,MTH,6M,Float,0.91069275,GBP.UK-RPI.7Y.UK-RPI,0.20028439,ACT/360,161518770.0,NZD,MTH,3M,0.0283212
Fixed,1.7991909,USD-LIBOR,0.1494159,BUS/252,641254400.0,DKK,MTH,6,Float,0.8007969,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.29458222,ACT/360,198792020.0,USD,MTH,3M,0.31200445
Fixed,3.2942848,nan,0.8239442,ACT/360,619618050.0,THB,MTH,MTH,Float,0.59783036,EUR-EXT-CPI,0.17408668,ACT/360,197311580.0,INR,MTH,3M,0.20449243
Fixed,2.2607622,nan,0.6182598,BUS/252,584328450.0,PLN,MTH,6,Float,0.8474695,EUR-EXT-CPI,0.25320214,ACT/365.FIXED,156331890.0,NZD,MTH,3M,0.48204818
Fixed,1.6591235,USD-LIBOR,0.026766816,BUS/252,579532100.0,SEK,QTR,6,Float,0.37296104,COP-IBR-OIS-COMPOUND,0.91129094,ACT/360,289031100.0,NZD,MTH,QTR,0.6912222
Fixed,2.8412993,nan,0.87988126,30/360,614731970.0,CAD,MTH,MTH,Float,0.8315381,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,0.058534034,ACT/365.FIXED,252786240.0,NZD,MTH,3M,0.027635552
Fixed,1.7354406,USD-LIBOR,0.37470254,365/360,631457700.0,BRL,MTH,6,Float,0.7487873,USD-SOFR-COMPOUND,0.6799767,ACT/360,201454320.0,USD,MTH,3M,0.14958215
Fixed,1.9311343,nan,0.4352882,BUS/252,591328640.0,DKK,MTH,MTH,Float,0.7344324,GBP.UK-RPI.7Y.UK-RPI,0.25745064,ACT/365.FIXED,153071550.0,NZD,MTH,MTH,0.14866067
Fixed,2.0518668,nan,0.98230314,ACT/365.FIXED,640896900.0,NOK,MTH,MTH,Float,0.8808366,EUR-EURIBOR,0.5534014,ACT/365.FIXED,182761330.0,TWD,MTH,MTH,0.39254448
Fixed,2.3137908,nan,0.2768806,365/360,586199940.0,SGD,MTH,6,Float,0.99227244,USD.USD-SOFR-COMPOUND..,0.96020913,ACT/360,442024500.0,NZD,MTH,6MTH,0.33827758
Fixed,2.6051943,nan,0.7869448,365/360,575836160.0,SGD,MTH,MTH,Float,0.92525554,USD-LIBOR-BBA,0.5775158,ACT/360,189395360.0,NZD,MTH,6M,0.2986677
Fixed,2.1918633,nan,0.96299416,ACT/360,592791800.0,NOK,MTH,MTH,Float,0.79121,CZK.PRIBOR.3M.PRBO,0.31802747,ACT/360,190422690.0,NZD,MTH,MTH,0.09726836
Fixed,1.9523479,nan,0.49068186,ACT/360,434734370.0,COP,MTH,MTH,Float,0.1582404,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.7370864,ACT/365.FIXED,159363970.0,CAD,MTH,3M,0.14217888
Fixed,1.6280226,USD-LIBOR,0.22224656,BUS/252,618791230.0,PLN,MTH,6,Float,0.95693994,CNY-Fixing Repo Rate,0.8291148,ACT/360,268744700.0,USD,MTH,3M,0.6100417
Fixed,1.7705865,USD-LIBOR,0.9396021,ACT/360,488393630.0,USD,MTH,MTH,Float,0.599378,USD.USA-CPI-U.10Y.USA-CPI-U,0.888933,ACT/360,227614020.0,USD,MTH,6MTH,0.3294897
Fixed,2.2431695,nan,0.930148,30/360,613688600.0,EUR,6M,MTH,Float,0.9031959,AUD.AONIA.1T.OIS-COMPOUND,0.40725577,ACT/365.FIXED,250114370.0,USD,MTH,3M,0.5109104
Fixed,1.893494,nan,0.8419998,ACT/365.FIXED,581384060.0,DKK,MTH,MTH,Float,0.94397664,USD-LIBOR,0.64066446,ACT/360,166080860.0,NZD,6WK,MTH,0.30276597
Fixed,2.2609959,nan,0.6435674,30/360,650014100.0,DKK,MTH,MTH,Float,0.84305143,EUR-EXT-CPI,0.25609583,ACT/365.FIXED,313333500.0,NZD,ZC,MTH,0.0025163325
Fixed,3.0477886,nan,0.87417614,365/360,566882200.0,NOK,MTH,6M,Float,0.8377166,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.14579098,ACT/365.FIXED,278840320.0,CAD,3M,MTH,0.07120589
Fixed,1.787773,nan,0.73953867,365/360,632389100.0,SEK,MTH,MTH,Float,0.85676295,EUR.EURIBOR.3M.Reuters,0.5272503,ACT/360,185898830.0,NZD,MTH,3M,0.116099656
Fixed,2.059966,nan,0.9516471,ACT/365.FIXED,578916350.0,PLN,MTH,MTH,Float,0.5476384,JPY.LIBOR.6M.BBA,0.46987027,ACT/365.FIXED,182352930.0,USD,MTH,MTH,0.20177032
Fixed,1.6022459,nan,0.5993752,BUS/252,616156900.0,DKK,MTH,6,Float,0.63742685,USD-SOFR-COMPOUND,0.86316115,ACT/360,165151680.0,HKD,6Y,3M,0.27904695
Fixed,2.1064699,nan,0.60685736,ACT/365.FIXED,642796100.0,DKK,MTH,MTH,Float,0.97472507,CNY-Fixing Repo Rate,0.33736044,ACT/360,148405020.0,HKD,MTH,MTH,0.14187644
Fixed,1.74535,nan,0.57901776,30/360,646362400.0,COP,QTR,MTH,Float,0.60480505,CZK.PRIBOR.3M.PRBO,0.262505,ACT/365.FIXED,168612210.0,NZD,MTH,MTH,0.0020906178
Fixed,1.685543,nan,0.18696883,BUS/252,593187200.0,DKK,MTH,MTH,Float,0.93646777,SEK.STIBOR.3M.SIDE,0.9478343,ACT/360,236046910.0,TWD,MTH,MTH,0.18559355
Fixed,1.7082478,nan,0.65102386,ACT/360,608283140.0,DKK,6M,MTH,Float,0.31532592,EUR-EXT-CPI,0.03571678,ACT/365.FIXED,175307870.0,INR,MTH,3M,0.12582849
Fixed,3.0212946,nan,0.6214219,365/360,636768640.0,CAD,MTH,MTH,Float,0.9419598,CNY-Fixing Repo Rate,0.26332316,ACT/360,179193340.0,NZD,SA,3M,0.28915963
Fixed,2.8158405,nan,0.27999297,ACT/365.FIXED,579831800.0,NOK,MTH,MTH,Float,0.94618976,SEK.STIBOR.3M.SIDE,0.42570734,ACT/360,199887710.0,NZD,MTH,MTH,0.1719743
Fixed,2.0036447,nan,0.18446332,BUS/252,624803460.0,DKK,QTR,MTH,Float,0.4048372,EUR-EXT-CPI,0.56690294,ACT/360,170083040.0,ILS,MTH,3M,0.030625114
Fixed,3.2056942,nan,0.06784767,ACT/360,569985150.0,PLN,MTH,MTH,Float,0.93236077,EUR-EXT-CPI,0.24503373,ACT/360,195383520.0,INR,MTH,MTH,0.62359667
Fixed,1.6854957,nan,0.7806379,ACT/360,500705800.0,PLN,6M,MTH,Float,0.7943476,USD-LIBOR-BBA,0.5554413,ACT/360,182336940.0,USD,MTH,3M,0.29931018
Fixed,2.114377,nan,0.26728243,ACT/365.FIXED,541396500.0,NOK,MTH,6,Float,0.94855547,SEK.STIBOR.3M.SIDE,0.36053154,ACT/360,148339230.0,CAD,MTH,3M,0.46606
Fixed,2.0256293,nan,0.028790878,ACT/365.FIXED,632136700.0,DKK,QTR,6,Float,0.89812,CNY-Fixing Repo Rate,0.84236914,ACT/360,143204960.0,HKD,MTH,3M,0.008808369
Fixed,2.413387,nan,0.7721694,30/360,606030100.0,NOK,MTH,6,Float,0.70404774,CNY-Fixing Repo Rate,0.8467753,ACT/360,164454100.0,NZD,MTH,3M,0.6479266
Fixed,1.6853418,nan,0.2109534,ACT/360,563876350.0,USD,MTH,6,Float,0.7783817,COP-IBR-OIS-COMPOUND,0.9862057,ACT/360,159093500.0,SEK,MTH,QTR,0.7465694
Fixed,3.0277464,nan,0.4956329,365/360,613194600.0,THB,MTH,MTH,Float,0.9765191,COP-IBR-OIS-COMPOUND,0.28289574,ACT/360,212188900.0,NZD,MTH,3M,0.65084934
Fixed,2.5781462,nan,0.7684976,BUS/252,652890500.0,DKK,MTH,MTH,Float,0.858188,KRW-CD-KSDA-Bloomberg,0.12163109,ACT/365.FIXED,240188900.0,NZD,MTH,MTH,0.061039634
Fixed,2.6889615,nan,0.6055106,ACT/365.FIXED,579118850.0,NOK,MTH,MTH,Float,0.9721746,USD-SOFR-COMPOUND,0.75954926,ACT/365.FIXED,196110600.0,NZD,MTH,MTH,0.10078418
Fixed,2.321102,nan,0.8992755,ACT/365.FIXED,578661900.0,PLN,6M,MTH,Float,0.833222,AUD.AONIA.1T.OIS-COMPOUND,0.06309371,ACT/365.FIXED,169607730.0,CAD,MTH,MTH,0.4286392
Fixed,2.51502,nan,0.90873194,ACT/365.FIXED,515787520.0,PLN,6M,MTH,Float,0.90823376,AUD.AONIA.1T.OIS-COMPOUND,0.31053126,BUS/252,204280820.0,USD,MTH,MTH,0.5861903
Fixed,1.704089,USD-LIBOR,0.5552214,ACT/365.FIXED,513531460.0,EUR,MTH,6,Float,0.7749678,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.76852906,ACT/360,154942670.0,USD,MTH,3M,0.2978218
Fixed,1.7297362,nan,0.63258016,365/360,493357980.0,THB,MTH,MTH,Float,0.96804297,CNY-CNREPOFIX=CFXS-Reuters,0.7103912,ACT/360,155605310.0,NZD,MTH,MTH,0.5045787
Fixed,1.6420667,nan,0.17233263,ACT/365.FIXED,638279940.0,CNY,MTH,MTH,Float,0.9296196,GBP.UK-RPI.7Y.UK-RPI,0.37069193,ACT/360,306834180.0,NZD,MTH,3M,0.010439365
Fixed,1.7533792,nan,0.47435126,365/360,592357600.0,SEK,MTH,6,Float,0.8202323,CNY-CNREPOFIX=CFXS-Reuters,0.45146564,ACT/360,169513630.0,NZD,MTH,3M,0.6181697
Fixed,1.8550385,nan,0.23188221,365/360,456844740.0,SGD,MTH,6,Float,0.71797377,PLN-WIBOR,0.8893886,ACT/360,247839420.0,NZD,MTH,6M,0.33318445
Fixed,1.6888473,nan,0.72893703,365/360,650016900.0,DKK,MTH,MTH,Float,0.7923409,USD-LIBOR,0.15250276,ACT/360,144060290.0,NZD,3M,MTH,0.015572402
Fixed,1.679415,nan,0.84964955,ACT/360,634461800.0,EUR,MTH,MTH,Float,0.9452608,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.58920264,ACT/360,350212900.0,CLP,MTH,3M,0.018503038
Fixed,1.6462969,nan,0.19251369,365/360,626670200.0,PLN,SA,6,Float,0.8896541,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.36973193,ACT/360,386098200.0,NZD,MTH,3M,0.016631246
Fixed,1.9979898,nan,0.900517,30/360,647225400.0,CAD,MTH,MTH,Float,0.82772136,USD-LIBOR,0.48028883,ACT/365.FIXED,239730270.0,NZD,ZC,MTH,0.00289472
Fixed,1.6255745,nan,0.93896276,ACT/365.FIXED,629587800.0,DKK,MTH,MTH,Float,0.27554142,CZK.PRIBOR.3M.PRBO,0.6410775,ACT/360,183908450.0,USD,MTH,MTH,0.0026030142
Fixed,1.8804647,nan,0.48965406,365/360,621679740.0,JPY,MTH,MTH,Float,0.9848902,CZK-PRIBOR,0.9325661,ACT/360,185424820.0,HKD,MTH,3M,0.2912492
Fixed,1.6330554,nan,0.20868804,365/360,491525570.0,SEK,MTH,6,Float,0.93021214,USD.USD-SOFR-COMPOUND..,0.9873997,ACT/360,286252830.0,NZD,MTH,6M,0.5840829
Fixed,1.607483,USD-LIBOR,0.049329598,BUS/252,576908900.0,DKK,MTH,6,Float,0.5450241,USD.USA-CPI-U.5Y.USA-CPI-U,0.9737016,ACT/360,257574860.0,NZD,MTH,3M,0.02742341
Fixed,1.984716,nan,0.9164609,BUS/252,642216450.0,CAD,MTH,MTH,Float,0.92047656,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,0.20677514,ACT/365.FIXED,174986770.0,NZD,ZC,MTH,0.026802665
Fixed,1.6960601,nan,0.74880743,365/360,575077600.0,JPY,MTH,MTH,Float,0.37514684,AUD-AONIA-OIS Compound,0.95673543,ACT/360,442385630.0,TWD,MTH,3M,0.12727717
Fixed,2.848304,USD.AAA_MUNI.6M.Reuters,0.8591784,ACT/365.FIXED,595659650.0,PLN,MTH,MTH,Float,0.9878417,PLN.PLN-WIBOR-WIBO.3M.PLN-WIBOR-WIBO,0.41042915,ACT/360,165859250.0,NZD,MTH,3M,0.5094796
Fixed,1.6546421,nan,0.587254,ACT/360,551745400.0,NOK,MTH,MTH,Float,0.3676642,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.4681008,ACT/360,176520690.0,USD,MTH,MTH,0.46100488
Fixed,1.6420676,USD-LIBOR,0.88700914,ACT/365.FIXED,627561600.0,CNY,MTH,6,Float,0.7835349,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,0.93955445,ACT/360,178545400.0,USD,MTH,3M,0.31504366
Fixed,1.7974726,nan,0.7556064,BUS/252,587924350.0,DKK,MTH,6,Float,0.46196318,CNY-CNREPOFIX=CFXS-Reuters,0.62854856,ACT/360,312705100.0,NZD,MTH,3M,0.12250794
Fixed,1.740866,USD-LIBOR,0.59629554,365/360,555663300.0,SEK,MTH,MTH,Float,0.555656,CNY-CNREPOFIX=CFXS-Reuters,0.54632646,ACT/360,319907460.0,EUR,MTH,MTH,0.51016706
Fixed,1.6191165,nan,0.14222421,365/360,547006340.0,NOK,MTH,MTH,Float,0.67083555,CNY-CNREPOFIX=CFXS-Reuters,0.71945035,ACT/360,181582200.0,NZD,MTH,3M,0.3811267
Fixed,1.7254908,nan,0.563675,365/360,572363460.0,SGD,MTH,6,Float,0.42033705,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.6655683,ACT/360,173725180.0,NZD,MTH,MTH,0.2003079
Fixed,1.9775139,nan,0.6440796,ACT/360,482824740.0,PLN,MTH,6,Float,0.75286824,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.9159229,ACT/360,155838110.0,NZD,MTH,6MTH,0.34772587
Fixed,2.3857331,nan,0.8888512,365/360,651754240.0,CAD,MTH,MTH,Float,0.97509664,EUR.EURIBOR.3M.Reuters,0.30908245,ACT/365.FIXED,154174850.0,NZD,MTH,MTH,0.047068447
Fixed,2.9173307,nan,0.84474605,ACT/360,575663200.0,PLN,MTH,6,Float,0.7698496,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,0.2320078,ACT/360,232693820.0,NZD,6Y,6MTH,0.8284506
Fixed,1.7224673,GBP.LIBOR.6M.BBA,0.37889883,365/360,627903100.0,JPY,MTH,MTH,Float,0.7515427,SEK.STIBOR.3M.SIDE,0.922115,ACT/360,218038620.0,NZD,MTH,3M,0.031756666
Fixed,1.9813889,nan,0.2155494,ACT/365.FIXED,636104300.0,BRL,MTH,6,Float,0.65638393,NOK.NOK-NIBOR-OIBOR.3M.NOK-NIBOR-OIBOR,0.41292736,ACT/365.FIXED,243112100.0,NZD,MTH,MTH,0.041731913
Fixed,1.7408539,nan,0.40745384,365/360,599950460.0,SEK,MTH,MTH,Float,0.9073836,USD-SOFR-COMPOUND,0.8049684,ACT/360,299834940.0,NZD,MTH,MTH,0.025657086
Fixed,1.6361772,nan,0.35333362,365/360,516443940.0,SEK,MTH,6,Float,0.8803439,NOK-NIBOR-OIBOR,0.8677253,ACT/360,201508500.0,NZD,MTH,6M,0.08301954
Fixed,1.6880268,nan,0.7453405,365/360,652165000.0,SEK,MTH,MTH,Float,0.9387071,CNY-CNREPOFIX=CFXS-Reuters,0.6193052,ACT/360,171644600.0,NZD,MTH,3M,0.050892513
Fixed,2.5378797,nan,0.5055477,30/360,651802800.0,CAD,MTH,MTH,Float,0.49933392,USD-LIBOR,0.011404035,ACT/360,162584020.0,NZD,3M,3M,0.016228447
Fixed,2.5720885,nan,0.97695637,365/360,629836400.0,CAD,MTH,MTH,Float,0.7083224,USD-LIBOR,0.537289,ACT/360,162125570.0,NZD,MTH,3M,0.043112423
Fixed,1.6126605,nan,0.72075397,ACT/365.FIXED,580708600.0,PLN,6M,MTH,Float,0.9451054,CNY-Fixing Repo Rate,0.7522439,ACT/365.FIXED,150964910.0,USD,MTH,MTH,0.081918925
Fixed,1.6145324,USD-LIBOR,0.30799198,BUS/252,517876800.0,EUR,MTH,MTH,Float,0.6163162,NOK-NIBOR-OIBOR,0.84974533,ACT/360,177587120.0,USD,MTH,3M,0.24262895
Fixed,1.6311929,nan,0.70393085,ACT/365.FIXED,652950700.0,DKK,MTH,MTH,Float,0.8537204,USD-LIBOR,0.901684,ACT/360,184413620.0,NZD,MTH,MTH,0.034683887
Fixed,1.6633962,nan,0.5181752,365/360,616617800.0,SEK,MTH,6,Float,0.94530565,HUF-BUBOR,0.6685161,ACT/360,183117860.0,NZD,MTH,3M,0.090248026
Fixed,1.9469612,nan,0.46497446,ACT/365.FIXED,589605800.0,CAD,MTH,MTH,Float,0.5519773,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.48409182,ACT/360,185412100.0,NZD,MTH,MTH,0.1631031
Fixed,1.6931578,nan,0.9896376,30/360,645906700.0,CAD,6M,MTH,Float,0.8145595,USD-LIBOR,0.03147185,ACT/365.FIXED,174581150.0,MXN,3M,MTH,0.0032000642
Fixed,1.6456912,nan,0.9426014,ACT/365.FIXED,602092100.0,NOK,MTH,MTH,Float,0.99258447,USD-LIBOR,0.6556304,ACT/360,151946200.0,USD,3M,3M,0.28372
Fixed,1.9722655,GBP.LIBOR.6M.BBA,0.08289587,365/360,638691700.0,JPY,MTH,6,Float,0.9458291,CNY-CNREPOFIX=CFXS-Reuters,0.6843606,ACT/360,282462370.0,NZD,MTH,6M,0.6384651
Fixed,1.6487293,nan,0.16180909,30/360,651231500.0,SEK,MTH,6,Float,0.9397864,USD-LIBOR,0.46207455,ACT/360,187497700.0,NZD,MTH,MTH,0.021692997
Fixed,1.6829708,nan,0.65247416,365/360,627609200.0,DKK,MTH,6,Float,0.9484786,CZK.PRIBOR.3M.PRBO,0.6303406,ACT/360,155056140.0,NZD,MTH,3M,0.26672116
Fixed,1.6144663,nan,0.10150939,ACT/365.FIXED,635501950.0,CNY,MTH,MTH,Float,0.5308733,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,0.2897243,ACT/360,224489020.0,CLP,MTH,MTH,0.035766095
Fixed,1.792191,nan,0.25255466,ACT/365.FIXED,635002240.0,CNY,MTH,MTH,Float,0.8387884,CHF-SARON-OIS Compound,0.29524502,ACT/365.FIXED,175838880.0,NZD,MTH,MTH,0.029544102
Fixed,2.495831,nan,0.9804601,ACT/365.FIXED,497152000.0,CAD,6M,MTH,Float,0.67715067,EUR-EURIBOR,0.5313691,ACT/360,149983360.0,CAD,MTH,MTH,0.13574494
Fixed,1.6981789,nan,0.014302161,BUS/252,571058940.0,DKK,MTH,6,Float,0.687787,USD.USD-SOFR-COMPOUND..,0.76751083,ACT/360,157356510.0,NZD,MTH,QTR,0.18484777
Fixed,1.6334517,nan,0.3118917,ACT/365.FIXED,627726850.0,BRL,MTH,MTH,Float,0.9586521,USD-LIBOR,0.9375285,ACT/365.FIXED,143926910.0,BRL,6Y,3M,0.005435018
Fixed,1.7520667,nan,0.5468275,ACT/360,474125700.0,NOK,MTH,6,Float,0.5813515,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.7871904,ACT/360,202190860.0,NZD,MTH,3M,0.72636455
Fixed,1.6310438,nan,0.03358454,365/360,598329700.0,SEK,MTH,6,Float,0.8292934,NOK-NIBOR-OIBOR,0.9706215,ACT/360,154620960.0,NZD,MTH,QTR,0.2512005
Fixed,1.5998844,nan,0.13622954,ACT/365.FIXED,611529340.0,NOK,MTH,6,Float,0.90717787,USD-LIBOR-BBA,0.89115024,ACT/360,242813600.0,CLP,MTH,MTH,0.37652496
Fixed,1.7725271,nan,0.97374415,ACT/365.FIXED,633236300.0,ZAR,MTH,MTH,Float,0.89873207,USD-LIBOR,0.37671423,ACT/365.FIXED,174278030.0,CAD,3M,MTH,0.0027492715
Fixed,2.2233,nan,0.3455432,30/360,641665660.0,DKK,6M,MTH,Float,0.598967,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.06386233,ACT/365.FIXED,253645470.0,NZD,MTH,MTH,0.009885753
Fixed,2.3491387,nan,0.9079071,ACT/365.FIXED,511753950.0,CAD,MTH,MTH,Float,0.59928447,USD-LIBOR,0.20533547,ACT/360,184362340.0,NZD,MTH,3M,0.015286525
Fixed,1.7251085,nan,0.44721392,30/360,560207900.0,THB,MTH,MTH,Float,0.31352767,CLP-TNA,0.31336793,ACT/360,161563840.0,NZD,MTH,6M,0.15284824
Fixed,1.8519388,nan,0.9490244,ACT/360,544437950.0,DKK,MTH,MTH,Float,0.8122929,GBP.UK-RPI.40Y.UK-RPI,0.9251995,ACT/365.FIXED,188752400.0,INR,MTH,MTH,0.069123775
Fixed,1.6837566,nan,0.18550989,ACT/365.FIXED,569008100.0,CAD,MTH,MTH,Float,0.46111664,USD-LIBOR,0.56480795,ACT/360,165101250.0,NZD,MTH,3M,0.018883795
Fixed,2.4174516,nan,0.8103787,30/360,634768100.0,CAD,6M,MTH,Float,0.76415646,EUR-EURIBOR,0.35104477,ACT/360,155822510.0,DKK,MTH,MTH,0.04342006
Fixed,2.4005413,nan,0.9798619,ACT/365.FIXED,550922200.0,ZAR,MTH,MTH,Float,0.9752275,CNY-Fixing Repo Rate,0.830597,ACT/365.FIXED,170645020.0,USD,MTH,MTH,0.078054264
